city,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds,weather,sunrise,sunset,timestamp
Windhoek,-22.5594,17.0832,32.27,30.13,31.35,32.27,1009.0,18.0,3.09,40.0,scattered clouds,1767845697.0,1767894070.0,1767880837.0
Swakopmund,-22.6833,14.5333,20.65,20.81,20.65,20.65,1011.0,78.0,4.59,34.0,scattered clouds,1767846295.0,1767894696.0,1767880932.0
Walvis Bay,-22.9575,14.5053,27.53,27.72,27.53,27.53,1011.0,47.0,4.63,0.0,clear sky,1767846269.0,1767894736.0,1767880932.0
Arandis,-22.4167,14.9667,30.78,29.69,30.78,30.78,1009.0,32.0,6.53,10.0,clear sky,1767846222.0,1767894561.0,1767880932.0
Usakos,-22.0,15.6,36.17,34.11,36.17,36.17,1008.0,18.0,6.91,9.0,clear sky,1767846120.0,1767894359.0,1767880932.0
Omaruru,-21.4333,15.9333,36.03,33.71,36.03,36.03,1007.0,16.0,3.6,62.0,broken clouds,1767846106.0,1767894213.0,1767880932.0
Henties Bay,-22.116,14.2845,21.87,21.99,21.87,21.87,1011.0,72.0,4.07,20.0,few clouds,1767846422.0,1767894689.0,1767880932.0
Oshakati,-17.7833,15.6833,34.8,32.72,34.8,34.8,1007.0,19.0,4.14,53.0,broken clouds,1767846581.0,1767893858.0,1767880932.0
Ongwediva,-17.7833,15.7667,34.83,32.75,34.83,34.83,1006.0,19.0,4.21,41.0,scattered clouds,1767846561.0,1767893838.0,1767880932.0
Ompundja,-17.9115,15.7014,34.85,32.67,34.85,34.85,1006.0,18.0,3.92,48.0,scattered clouds,1767846563.0,1767893868.0,1767880932.0
Eenhana,-17.4667,16.3333,36.48,34.46,36.48,36.48,1005.0,18.0,4.83,14.0,few clouds,1767846460.0,1767893667.0,1767880932.0
Helao Nafidi,-17.4247,15.8925,35.2,33.15,35.2,35.2,1006.0,19.0,4.45,12.0,few clouds,1767846570.0,1767893768.0,1767880932.0
Tsandi,-17.7463,14.8866,35.47,33.23,35.47,35.47,1007.0,17.0,3.92,66.0,broken clouds,1767846776.0,1767894045.0,1767880932.0
Okahao,-17.885,15.0667,35.31,33.06,35.31,35.31,1007.0,17.0,4.13,91.0,overcast clouds,1767846718.0,1767894017.0,1767880932.0
Tsumeb,-19.2333,17.7167,33.65,31.88,33.65,33.65,1006.0,23.0,4.89,85.0,overcast clouds,1767845931.0,1767893532.0,1767880933.0
Oniipa,-17.9141,16.0424,34.94,32.87,34.94,34.94,1006.0,19.0,3.52,58.0,broken clouds,1767846480.0,1767893786.0,1767880933.0
Otjiwarongo,-20.4637,16.6477,33.03,30.9,33.03,33.03,1007.0,19.0,2.23,98.0,overcast clouds,1767846047.0,1767893929.0,1767880933.0
Grootfontein,-19.5667,18.1167,32.76,32.14,32.76,32.76,1007.0,33.0,1.54,37.0,scattered clouds,1767845797.0,1767893474.0,1767880933.0
Okakarara,-20.5833,17.4333,35.38,33.13,35.38,35.38,1006.0,17.0,3.64,93.0,overcast clouds,1767845845.0,1767893754.0,1767880933.0
Opuwo,-18.0607,13.84,35.26,33.01,35.26,35.26,1007.0,17.0,1.56,34.0,scattered clouds,1767846993.0,1767894331.0,1767880933.0
Khorixas,-20.3667,14.9667,35.36,32.86,35.36,35.36,1008.0,14.0,5.9,15.0,few clouds,1767846462.0,1767894321.0,1767880933.0
Katima Mulilo,-17.5,24.2667,32.18,32.36,32.18,32.18,1006.0,39.0,6.08,99.0,overcast clouds,1767844552.0,1767891766.0,1767880933.0
Kongola,9.0665,-10.1959,31.69,29.86,31.69,31.69,1012.0,23.0,4.41,59.0,broken clouds,1767855512.0,1767897353.0,1767880933.0
Rundu,-17.9333,19.7667,33.78,32.26,33.78,33.78,1005.0,25.0,1.58,87.0,overcast clouds,1767845584.0,1767892895.0,1767880933.0
Otjiwarongo,-20.4637,16.6477,33.03,30.9,33.03,33.03,1007.0,19.0,2.23,98.0,overcast clouds,1767846047.0,1767893929.0,1767880933.0
Mariental,-24.6333,17.9667,36.51,33.75,36.51,36.51,1007.0,11.0,2.12,1.0,clear sky,1767845234.0,1767894109.0,1767880933.0
Rehoboth,-23.3167,17.0833,34.46,31.95,34.46,34.46,1008.0,13.0,2.34,14.0,few clouds,1767845607.0,1767894160.0,1767880933.0
Gibeon,37.9724,-76.6197,4.03,4.03,4.03,4.77,1023.0,88.0,1.05,0.0,clear sky,1767874954.0,1767909803.0,1767880933.0
Keetmanshoop,-26.5833,18.1333,36.64,33.88,36.64,36.64,1008.0,11.0,5.74,0.0,clear sky,1767844949.0,1767894314.0,1767880933.0
Lüderitz,-26.6481,15.1594,26.06,26.06,26.06,26.06,1011.0,46.0,12.43,0.0,clear sky,1767845655.0,1767895036.0,1767880934.0
Oranjemund,-28.55,16.4333,22.53,22.33,22.53,22.53,1014.0,57.0,8.36,0.0,clear sky,1767845100.0,1767894979.0,1767880934.0
Karasburg,-28.0167,18.75,35.36,32.6,35.36,35.36,1009.0,6.0,7.01,0.0,clear sky,1767844614.0,1767894352.0,1767880934.0
Gobabis,-22.45,18.9667,33.76,31.43,33.76,33.76,1007.0,16.0,5.68,87.0,overcast clouds,1767845258.0,1767893605.0,1767880934.0
Leonardville,39.3644,-96.8589,6.49,5.84,5.34,6.5,998.0,91.0,1.35,100.0,overcast clouds,1767880041.0,1767914434.0,1767880934.0
Witvlei,-22.4,18.4833,34.03,31.69,34.03,34.03,1007.0,16.0,5.62,88.0,overcast clouds,1767845380.0,1767893715.0,1767880934.0
Windhoek,-22.5594,17.0832,31.35,29.54,31.35,31.35,1009.0,23.0,3.23,91.0,overcast clouds,1767845697.0,1767894070.0,1767884437.0
Swakopmund,-22.6833,14.5333,23.32,23.61,23.32,23.32,1010.0,73.0,3.58,30.0,scattered clouds,1767846295.0,1767894696.0,1767884534.0
Walvis Bay,-22.9575,14.5053,22.52,22.63,22.52,22.52,1010.0,69.0,6.66,24.0,few clouds,1767846269.0,1767894736.0,1767884402.0
Arandis,-22.4167,14.9667,28.68,28.21,28.68,28.68,1009.0,39.0,6.52,9.0,clear sky,1767846222.0,1767894561.0,1767884534.0
Usakos,-22.0,15.6,35.1,33.16,35.1,35.1,1007.0,20.0,8.73,15.0,few clouds,1767846120.0,1767894359.0,1767884534.0
Omaruru,-21.4333,15.9333,36.16,33.75,36.16,36.16,1006.0,15.0,4.24,55.0,broken clouds,1767846106.0,1767894213.0,1767884534.0
Henties Bay,-22.116,14.2845,21.7,21.83,21.7,21.7,1010.0,73.0,3.88,21.0,few clouds,1767846422.0,1767894689.0,1767884535.0
Oshakati,-17.7833,15.6833,34.86,32.68,34.86,34.86,1006.0,18.0,3.41,49.0,scattered clouds,1767846581.0,1767893858.0,1767884535.0
Ongwediva,-17.7833,15.7667,34.86,32.78,34.86,34.86,1006.0,19.0,3.54,37.0,scattered clouds,1767846561.0,1767893838.0,1767884535.0
Ompundja,-17.9115,15.7014,34.96,32.79,34.96,34.96,1006.0,18.0,3.17,52.0,broken clouds,1767846563.0,1767893868.0,1767884535.0
Eenhana,-17.4667,16.3333,35.75,33.76,35.75,35.75,1004.0,19.0,4.83,31.0,scattered clouds,1767846460.0,1767893667.0,1767884535.0
Helao Nafidi,-17.4247,15.8925,35.02,32.95,35.02,35.02,1006.0,19.0,4.09,12.0,few clouds,1767846570.0,1767893768.0,1767884535.0
Tsandi,-17.7463,14.8866,35.37,33.12,35.37,35.37,1006.0,17.0,3.81,66.0,broken clouds,1767846776.0,1767894045.0,1767884535.0
Okahao,-17.885,15.0667,35.27,33.02,35.27,35.27,1006.0,17.0,3.56,88.0,overcast clouds,1767846718.0,1767894017.0,1767884535.0
Tsumeb,-19.2333,17.7167,34.35,32.44,34.35,34.35,1006.0,21.0,3.26,62.0,broken clouds,1767845931.0,1767893532.0,1767884535.0
Oniipa,-17.9141,16.0424,35.04,32.98,35.04,35.04,1005.0,19.0,3.33,50.0,scattered clouds,1767846480.0,1767893786.0,1767884535.0
Otjiwarongo,-20.4637,16.6477,33.04,30.98,33.04,33.04,1007.0,20.0,3.52,90.0,overcast clouds,1767846047.0,1767893929.0,1767884535.0
Grootfontein,-19.5667,18.1167,31.76,31.17,31.76,31.76,1007.0,35.0,1.03,42.0,scattered clouds,1767845797.0,1767893474.0,1767884535.0
Okakarara,-20.5833,17.4333,34.34,32.23,34.34,34.34,1006.0,19.0,5.81,95.0,overcast clouds,1767845845.0,1767893754.0,1767884535.0
Opuwo,-18.0607,13.84,34.07,31.95,34.07,34.07,1007.0,19.0,4.52,55.0,broken clouds,1767846993.0,1767894331.0,1767884535.0
Khorixas,-20.3667,14.9667,35.21,32.71,35.21,35.21,1007.0,14.0,6.88,25.0,scattered clouds,1767846462.0,1767894321.0,1767884535.0
Katima Mulilo,-17.5,24.2667,29.85,30.26,29.85,29.85,1006.0,46.0,2.51,99.0,overcast clouds,1767844552.0,1767891766.0,1767884535.0
Kongola,9.0665,-10.1959,31.82,29.99,31.82,31.82,1011.0,23.0,3.96,72.0,broken clouds,1767855512.0,1767897353.0,1767884536.0
Rundu,-17.9333,19.7667,32.78,31.35,32.78,32.78,1005.0,27.0,4.17,90.0,overcast clouds,1767845584.0,1767892895.0,1767884536.0
Otjiwarongo,-20.4637,16.6477,33.04,30.98,33.04,33.04,1007.0,20.0,3.52,90.0,overcast clouds,1767846047.0,1767893929.0,1767884535.0
Mariental,-24.6333,17.9667,36.69,33.92,36.69,36.69,1007.0,11.0,2.74,1.0,clear sky,1767845234.0,1767894109.0,1767884536.0
Rehoboth,-23.3167,17.0833,34.66,32.13,34.66,34.66,1007.0,13.0,2.9,21.0,few clouds,1767845607.0,1767894160.0,1767884444.0
Gibeon,37.9724,-76.6197,6.98,6.12,5.93,8.39,1024.0,77.0,1.57,0.0,clear sky,1767874954.0,1767909803.0,1767884536.0
Keetmanshoop,-26.5833,18.1333,36.37,33.62,36.37,36.37,1008.0,11.0,5.55,0.0,clear sky,1767844949.0,1767894314.0,1767884536.0
Lüderitz,-26.6481,15.1594,25.91,25.76,25.91,25.91,1011.0,46.0,12.53,0.0,clear sky,1767845655.0,1767895036.0,1767884536.0
Oranjemund,-28.55,16.4333,22.1,21.93,22.1,22.1,1014.0,60.0,8.42,0.0,clear sky,1767845100.0,1767894979.0,1767884536.0
Karasburg,-28.0167,18.75,34.69,32.05,34.69,34.69,1009.0,6.0,7.68,0.0,clear sky,1767844614.0,1767894352.0,1767884536.0
Gobabis,-22.45,18.9667,32.97,30.69,32.97,32.97,1007.0,16.0,3.59,89.0,overcast clouds,1767845258.0,1767893605.0,1767884536.0
Leonardville,39.3644,-96.8589,6.49,4.25,5.34,6.5,999.0,93.0,3.07,100.0,moderate rain,1767880041.0,1767914434.0,1767884536.0
Witvlei,-22.4,18.4833,33.28,30.98,33.28,33.28,1007.0,16.0,5.98,86.0,overcast clouds,1767845380.0,1767893715.0,1767884536.0
Windhoek,-22.5594,17.0832,31.35,29.6,31.35,31.35,1008.0,24.0,4.06,89.0,overcast clouds,1767845697.0,1767894070.0,1767888007.0
Swakopmund,-22.6833,14.5333,22.21,22.42,22.21,22.21,1010.0,74.0,4.02,30.0,scattered clouds,1767846295.0,1767894696.0,1767888133.0
Walvis Bay,-22.9575,14.5053,21.59,21.71,21.59,21.59,1010.0,73.0,6.53,23.0,few clouds,1767846269.0,1767894736.0,1767887863.0
Arandis,-22.4167,14.9667,26.4,26.4,26.4,26.4,1010.0,44.0,6.4,8.0,clear sky,1767846222.0,1767894561.0,1767888133.0
Usakos,-22.0,15.6,33.21,31.5,33.21,33.21,1008.0,24.0,8.91,12.0,few clouds,1767846120.0,1767894359.0,1767888133.0
Omaruru,-21.4333,15.9333,35.01,32.75,35.01,35.01,1006.0,17.0,3.02,53.0,broken clouds,1767846106.0,1767894213.0,1767887743.0
Henties Bay,-22.116,14.2845,21.36,21.51,21.36,21.36,1010.0,75.0,4.58,23.0,few clouds,1767846422.0,1767894689.0,1767888133.0
Oshakati,-17.7833,15.6833,34.75,32.66,34.75,34.75,1005.0,19.0,2.97,56.0,broken clouds,1767846581.0,1767893858.0,1767888133.0
Ongwediva,-17.7833,15.7667,34.7,32.61,34.7,34.7,1005.0,19.0,3.14,47.0,scattered clouds,1767846561.0,1767893838.0,1767888109.0
Ompundja,-17.9115,15.7014,34.95,32.78,34.95,34.95,1005.0,18.0,2.75,58.0,broken clouds,1767846563.0,1767893868.0,1767888133.0
Eenhana,-17.4667,16.3333,33.91,32.06,33.91,33.91,1005.0,22.0,4.08,48.0,scattered clouds,1767846460.0,1767893667.0,1767888133.0
Helao Nafidi,-17.4247,15.8925,34.49,32.39,34.49,34.49,1005.0,19.0,3.88,33.0,scattered clouds,1767846570.0,1767893768.0,1767888133.0
Tsandi,-17.7463,14.8866,35.0,32.74,35.0,35.0,1006.0,17.0,3.37,55.0,broken clouds,1767846776.0,1767894045.0,1767888133.0
Okahao,-17.885,15.0667,35.04,32.87,35.04,35.04,1006.0,18.0,2.85,84.0,broken clouds,1767846718.0,1767894017.0,1767888133.0
Tsumeb,-19.2333,17.7167,31.5,30.07,31.5,31.5,1006.0,28.0,7.95,69.0,broken clouds,1767845931.0,1767893532.0,1767888134.0
Oniipa,-17.9141,16.0424,34.82,32.85,34.82,34.82,1005.0,20.0,2.88,58.0,broken clouds,1767846480.0,1767893786.0,1767888134.0
Otjiwarongo,-20.4637,16.6477,31.56,29.62,31.56,31.56,1007.0,21.0,3.21,92.0,overcast clouds,1767846047.0,1767893929.0,1767888134.0
Grootfontein,-19.5667,18.1167,24.76,25.33,24.76,24.76,1008.0,78.0,1.54,53.0,broken clouds,1767845797.0,1767893474.0,1767888134.0
Okakarara,-20.5833,17.4333,32.67,30.84,32.67,32.67,1006.0,23.0,6.28,96.0,overcast clouds,1767845845.0,1767893754.0,1767888134.0
Opuwo,-18.0607,13.84,32.01,30.04,32.01,32.01,1007.0,21.0,6.77,66.0,broken clouds,1767846993.0,1767894331.0,1767888134.0
Khorixas,-20.3667,14.9667,34.16,31.88,34.16,34.16,1007.0,17.0,8.39,30.0,scattered clouds,1767846462.0,1767894321.0,1767888134.0
Katima Mulilo,-17.5,24.2667,27.33,28.03,27.33,27.33,1008.0,54.0,3.32,99.0,overcast clouds,1767844552.0,1767891766.0,1767888134.0
Kongola,9.0665,-10.1959,31.69,29.86,31.69,31.69,1010.0,23.0,3.75,79.0,broken clouds,1767855512.0,1767897353.0,1767888134.0
Rundu,-17.9333,19.7667,31.17,29.82,31.17,31.17,1006.0,29.0,4.69,86.0,overcast clouds,1767845584.0,1767892895.0,1767888134.0
Otjiwarongo,-20.4637,16.6477,31.56,29.62,31.56,31.56,1007.0,21.0,3.21,92.0,overcast clouds,1767846047.0,1767893929.0,1767888134.0
Mariental,-24.6333,17.9667,36.49,33.73,36.49,36.49,1006.0,11.0,3.12,1.0,clear sky,1767845234.0,1767894109.0,1767888134.0
Rehoboth,-23.3167,17.0833,34.52,32.0,34.52,34.52,1007.0,13.0,3.25,21.0,few clouds,1767845607.0,1767894160.0,1767888134.0
Gibeon,37.9724,-76.6197,10.48,9.36,10.38,10.88,1024.0,68.0,1.79,13.0,few clouds,1767874954.0,1767909803.0,1767888134.0
Keetmanshoop,-26.5833,18.1333,35.91,33.19,35.91,35.91,1007.0,11.0,5.01,0.0,clear sky,1767844949.0,1767894314.0,1767888135.0
Lüderitz,-26.6481,15.1594,25.24,25.05,25.24,25.24,1011.0,47.0,12.67,0.0,clear sky,1767845655.0,1767895036.0,1767888135.0
Oranjemund,-28.55,16.4333,21.05,20.96,21.05,21.05,1014.0,67.0,8.76,0.0,clear sky,1767845100.0,1767894979.0,1767888135.0
Karasburg,-28.0167,18.75,33.75,31.26,33.75,33.75,1009.0,7.0,7.81,0.0,clear sky,1767844614.0,1767894352.0,1767888135.0
Gobabis,-22.45,18.9667,32.17,30.04,32.17,32.17,1007.0,18.0,0.9,90.0,overcast clouds,1767845258.0,1767893605.0,1767888135.0
Leonardville,39.3644,-96.8589,6.49,5.14,5.34,6.58,998.0,94.0,1.96,100.0,heavy intensity rain,1767880041.0,1767914434.0,1767888135.0
Witvlei,-22.4,18.4833,32.22,30.05,32.22,32.22,1008.0,17.0,3.87,89.0,overcast clouds,1767845380.0,1767893715.0,1767888135.0
Windhoek,-22.5594,17.0832,30.23,28.59,30.23,30.23,1009.0,24.0,0.45,90.0,overcast clouds,1767845697.0,1767894070.0,1767891697.0
Swakopmund,-22.6833,14.5333,21.1,21.25,21.1,21.1,1011.0,76.0,3.13,32.0,scattered clouds,1767846295.0,1767894696.0,1767891734.0
Walvis Bay,-22.9575,14.5053,20.65,20.76,20.65,20.65,1011.0,76.0,5.59,20.0,few clouds,1767846269.0,1767894736.0,1767891734.0
Arandis,-22.4167,14.9667,24.68,24.46,24.68,24.68,1011.0,48.0,5.21,7.0,clear sky,1767846222.0,1767894561.0,1767891734.0
Usakos,-22.0,15.6,30.81,29.54,30.81,30.81,1009.0,30.0,8.58,11.0,few clouds,1767846120.0,1767894359.0,1767891734.0
Omaruru,-21.4333,15.9333,32.63,30.72,32.63,32.63,1008.0,22.0,5.26,59.0,broken clouds,1767846106.0,1767894213.0,1767891734.0
Henties Bay,-22.116,14.2845,20.6,20.78,20.6,20.6,1011.0,79.0,4.74,19.0,few clouds,1767846422.0,1767894689.0,1767891734.0
Oshakati,-17.7833,15.6833,34.36,32.25,34.36,34.36,1006.0,19.0,2.48,62.0,broken clouds,1767846581.0,1767893858.0,1767891734.0
Ongwediva,-17.7833,15.7667,34.21,32.18,34.21,34.21,1006.0,20.0,2.57,57.0,broken clouds,1767846561.0,1767893838.0,1767891734.0
Ompundja,-17.9115,15.7014,34.67,32.48,34.67,34.67,1006.0,18.0,2.35,61.0,broken clouds,1767846563.0,1767893868.0,1767891734.0
Eenhana,-17.4667,16.3333,31.09,29.74,31.09,31.09,1006.0,29.0,2.61,58.0,broken clouds,1767846460.0,1767893667.0,1767891734.0
Helao Nafidi,-17.4247,15.8925,33.05,31.15,33.05,33.05,1006.0,22.0,3.11,46.0,scattered clouds,1767846570.0,1767893768.0,1767891734.0
Tsandi,-17.7463,14.8866,34.18,32.06,34.18,34.18,1006.0,19.0,2.48,45.0,scattered clouds,1767846776.0,1767894045.0,1767891734.0
Okahao,-17.885,15.0667,34.52,32.42,34.52,34.52,1006.0,19.0,2.15,79.0,broken clouds,1767846718.0,1767894017.0,1767891734.0
Tsumeb,-19.2333,17.7167,28.2,27.57,28.2,28.2,1008.0,36.0,5.89,75.0,broken clouds,1767845931.0,1767893532.0,1767891734.0
Oniipa,-17.9141,16.0424,33.95,32.11,33.95,33.95,1005.0,22.0,1.77,64.0,broken clouds,1767846480.0,1767893786.0,1767891734.0
Otjiwarongo,-20.4637,16.6477,31.1,29.21,31.1,31.1,1007.0,21.0,3.63,91.0,overcast clouds,1767846047.0,1767893929.0,1767891735.0
Grootfontein,-19.5667,18.1167,27.76,30.09,27.76,27.76,1008.0,69.0,1.03,56.0,broken clouds,1767845797.0,1767893474.0,1767891735.0
Okakarara,-20.5833,17.4333,31.57,29.97,31.57,31.57,1007.0,26.0,5.36,96.0,overcast clouds,1767845845.0,1767893754.0,1767891735.0
Opuwo,-18.0607,13.84,31.45,29.58,31.45,31.45,1008.0,22.0,6.02,71.0,broken clouds,1767846993.0,1767894331.0,1767891735.0
Khorixas,-20.3667,14.9667,31.46,29.71,31.46,31.46,1008.0,24.0,8.87,36.0,scattered clouds,1767846462.0,1767894321.0,1767891735.0
Katima Mulilo,-17.5,24.2667,24.31,24.52,24.31,24.31,1009.0,66.0,1.66,99.0,overcast clouds,1767844552.0,1767891766.0,1767891735.0
Kongola,9.0665,-10.1959,31.07,29.41,31.07,31.07,1010.0,25.0,3.2,83.0,broken clouds,1767855512.0,1767897353.0,1767891735.0
Rundu,-17.9333,19.7667,28.94,28.15,28.94,28.94,1007.0,35.0,2.37,84.0,broken clouds,1767845584.0,1767892895.0,1767891735.0
Otjiwarongo,-20.4637,16.6477,31.1,29.21,31.1,31.1,1007.0,21.0,3.63,91.0,overcast clouds,1767846047.0,1767893929.0,1767891735.0
Mariental,-24.6333,17.9667,35.97,33.25,35.97,35.97,1007.0,11.0,3.2,8.0,clear sky,1767845234.0,1767894109.0,1767891735.0
Rehoboth,-23.3167,17.0833,34.05,31.57,34.05,34.05,1007.0,13.0,2.97,20.0,few clouds,1767845607.0,1767894160.0,1767891735.0
Gibeon,37.9724,-76.6197,11.94,10.83,10.88,13.75,1024.0,63.0,1.67,31.0,scattered clouds,1767874954.0,1767909803.0,1767891735.0
Keetmanshoop,-26.5833,18.1333,35.13,32.48,35.13,35.13,1008.0,11.0,5.35,0.0,clear sky,1767844949.0,1767894314.0,1767891735.0
Lüderitz,-26.6481,15.1594,24.67,24.42,24.67,24.67,1011.0,47.0,11.66,0.0,clear sky,1767845655.0,1767895036.0,1767891735.0
Oranjemund,-28.55,16.4333,20.36,20.31,20.36,20.36,1014.0,71.0,7.96,0.0,clear sky,1767845100.0,1767894979.0,1767891735.0
Karasburg,-28.0167,18.75,32.37,30.13,32.37,32.37,1010.0,7.0,7.75,0.0,clear sky,1767844614.0,1767894352.0,1767891735.0
Gobabis,-22.45,18.9667,31.3,29.34,31.3,31.3,1008.0,20.0,1.59,89.0,overcast clouds,1767845258.0,1767893605.0,1767891736.0
Leonardville,39.3644,-96.8589,6.63,3.25,6.34,7.69,993.0,95.0,5.3,100.0,light rain,1767880041.0,1767914434.0,1767891736.0
Witvlei,-22.4,18.4833,31.54,29.51,31.54,31.54,1008.0,19.0,3.23,89.0,overcast clouds,1767845380.0,1767893715.0,1767891736.0
767888135,,,,,,,,,,,,,,
Windhoek,-22.5594,17.0832,29.27,27.69,27.46,29.27,1010.0,21.0,1.54,20.0,few clouds,1767845697.0,1767894070.0,1767895404.0
Swakopmund,-22.6833,14.5333,20.55,20.72,20.55,20.55,1011.0,79.0,0.89,34.0,scattered clouds,1767846295.0,1767894696.0,1767895405.0
Walvis Bay,-22.9575,14.5053,20.31,20.38,20.31,20.31,1011.0,76.0,3.75,19.0,few clouds,1767846269.0,1767894736.0,1767895405.0
Arandis,-22.4167,14.9667,23.24,23.0,23.24,23.24,1011.0,53.0,4.75,6.0,clear sky,1767846222.0,1767894561.0,1767895405.0
Usakos,-22.0,15.6,27.56,27.29,27.56,27.56,1011.0,40.0,6.28,11.0,few clouds,1767846120.0,1767894359.0,1767895337.0
Omaruru,-21.4333,15.9333,31.29,29.55,31.29,31.29,1009.0,24.0,6.82,66.0,broken clouds,1767846106.0,1767894213.0,1767895405.0
Henties Bay,-22.116,14.2845,20.09,20.3,20.09,20.09,1012.0,82.0,4.57,17.0,few clouds,1767846422.0,1767894689.0,1767895405.0
Oshakati,-17.7833,15.6833,33.11,31.12,33.11,33.11,1006.0,21.0,1.65,64.0,broken clouds,1767846581.0,1767893858.0,1767895405.0
Ongwediva,-17.7833,15.7667,32.88,30.89,32.88,32.88,1006.0,21.0,1.99,63.0,broken clouds,1767846561.0,1767893838.0,1767895405.0
Ompundja,-17.9115,15.7014,33.7,31.65,33.7,33.7,1006.0,20.0,1.85,63.0,broken clouds,1767846563.0,1767893868.0,1767895405.0
Eenhana,-17.4667,16.3333,29.32,28.34,29.32,29.32,1007.0,33.0,1.56,63.0,broken clouds,1767846460.0,1767893667.0,1767895405.0
Helao Nafidi,-17.4247,15.8925,30.6,28.97,30.6,30.6,1007.0,25.0,2.29,54.0,broken clouds,1767846570.0,1767893768.0,1767895405.0
Tsandi,-17.7463,14.8866,32.0,30.1,32.0,32.0,1007.0,22.0,1.54,39.0,scattered clouds,1767846776.0,1767894045.0,1767895406.0
Okahao,-17.885,15.0667,33.05,31.06,33.05,33.05,1006.0,21.0,1.44,68.0,broken clouds,1767846718.0,1767894017.0,1767895406.0
Tsumeb,-19.2333,17.7167,28.62,27.86,28.62,28.62,1008.0,35.0,3.28,79.0,broken clouds,1767845931.0,1767893532.0,1767895406.0
Oniipa,-17.9141,16.0424,32.54,30.79,32.54,32.54,1006.0,24.0,1.74,70.0,broken clouds,1767846480.0,1767893786.0,1767895406.0
Otjiwarongo,-20.4637,16.6477,28.93,27.57,28.93,28.93,1009.0,25.0,0.29,91.0,overcast clouds,1767846047.0,1767893929.0,1767895312.0
Grootfontein,-19.5667,18.1167,24.76,24.78,24.76,24.76,1009.0,57.0,2.57,61.0,broken clouds,1767845797.0,1767893474.0,1767895406.0
Okakarara,-20.5833,17.4333,29.04,27.97,29.04,29.04,1009.0,31.0,3.16,91.0,overcast clouds,1767845845.0,1767893754.0,1767895406.0
Opuwo,-18.0607,13.84,29.29,27.95,29.29,29.29,1009.0,27.0,5.73,68.0,broken clouds,1767846993.0,1767894331.0,1767895406.0
Khorixas,-20.3667,14.9667,27.59,26.99,27.59,27.59,1010.0,34.0,8.06,33.0,scattered clouds,1767846462.0,1767894321.0,1767895406.0
Katima Mulilo,-17.5,24.2667,22.87,23.09,22.87,22.87,1009.0,72.0,0.44,100.0,overcast clouds,1767844552.0,1767891766.0,1767895406.0
Kongola,9.0665,-10.1959,28.73,27.65,28.73,28.73,1011.0,30.0,1.92,85.0,overcast clouds,1767855512.0,1767897353.0,1767895406.0
Rundu,-17.9333,19.7667,27.82,27.27,27.82,27.82,1008.0,36.0,1.63,84.0,light rain,1767845584.0,1767892895.0,1767895406.0
Otjiwarongo,-20.4637,16.6477,28.93,27.57,28.93,28.93,1009.0,25.0,0.29,91.0,overcast clouds,1767846047.0,1767893929.0,1767895312.0
Mariental,-24.6333,17.9667,34.71,32.14,34.71,34.71,1007.0,12.0,2.88,13.0,few clouds,1767845234.0,1767894109.0,1767895407.0
Rehoboth,-23.3167,17.0833,32.88,30.57,32.88,32.88,1008.0,15.0,0.98,24.0,few clouds,1767845607.0,1767894160.0,1767895407.0
Gibeon,37.9724,-76.6197,12.21,11.05,12.04,14.03,1023.0,60.0,1.54,42.0,scattered clouds,1767874954.0,1767909803.0,1767895407.0
Keetmanshoop,-26.5833,18.1333,33.56,31.09,33.56,33.56,1008.0,11.0,6.83,0.0,clear sky,1767844949.0,1767894314.0,1767895407.0
Lüderitz,-26.6481,15.1594,22.06,21.78,22.06,22.06,1012.0,56.0,11.17,0.0,clear sky,1767845655.0,1767895036.0,1767895407.0
Oranjemund,-28.55,16.4333,18.97,19.04,18.97,18.97,1015.0,81.0,6.7,0.0,clear sky,1767845100.0,1767894979.0,1767895407.0
Karasburg,-28.0167,18.75,29.94,28.1,29.94,29.94,1011.0,10.0,6.66,0.0,clear sky,1767844614.0,1767894352.0,1767895407.0
Gobabis,-22.45,18.9667,29.04,27.7,29.04,29.04,1009.0,26.0,5.63,84.0,broken clouds,1767845258.0,1767893605.0,1767895407.0
Leonardville,39.3644,-96.8589,8.09,5.6,7.54,9.36,992.0,96.0,4.12,100.0,moderate rain,1767880041.0,1767914434.0,1767895407.0
Witvlei,-22.4,18.4833,30.01,28.28,30.01,30.01,1009.0,21.0,2.72,89.0,overcast clouds,1767845380.0,1767893715.0,1767895407.0
67888135,,,,,,,,,,,,,,
Windhoek,-22.5594,17.0832,26.27,26.27,26.27,26.9,1010.0,27.0,1.54,0.0,clear sky,1767845697.0,1767894070.0,1767896782.0
Swakopmund,-22.6833,14.5333,19.99,20.11,19.99,19.99,1011.0,79.0,0.45,42.0,scattered clouds,1767846295.0,1767894696.0,1767896886.0
Walvis Bay,-22.9575,14.5053,20.31,20.38,20.31,20.31,1011.0,76.0,3.75,19.0,few clouds,1767846269.0,1767894736.0,1767896886.0
Arandis,-22.4167,14.9667,23.24,23.0,23.24,23.24,1011.0,53.0,4.75,6.0,clear sky,1767846222.0,1767894561.0,1767896886.0
